IPTV-1,#genre#
山东卫视,http://125.47.88.50:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://125.47.88.50:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://125.47.88.50:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://125.47.88.50:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://125.47.88.50:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://125.47.88.50:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://125.47.88.50:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://125.47.88.50:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://125.47.88.50:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://125.47.88.50:9901/tsfile/live/0132_2.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://125.47.88.50:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://125.47.88.50:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://125.47.88.50:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://125.47.88.50:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://125.47.88.50:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://125.47.88.50:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
公共,http://125.47.88.50:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
动漫秀场,http://125.47.88.50:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新闻,http://125.47.88.50:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
梨园,http://125.47.88.50:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
民生,http://125.47.88.50:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
法制,http://125.47.88.50:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
都市,http://125.47.88.50:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
都市剧场,http://125.47.88.50:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://125.47.88.50:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0

IPTV-44,#genre#
CCTV1,http://111.9.163.109:55555/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://111.9.163.109:55555/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://111.9.163.109:55555/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://111.9.163.109:55555/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://111.9.163.109:55555/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://111.9.163.109:55555/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
蓬安电视台,http://111.9.163.109:8090/hls/pengan.m3u8

IPTV-45,#genre#
CCTV1,http://119.166.53.110:9901/tsfile/live/0002_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://119.166.53.110:9901/tsfile/live/0002_3.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://119.166.53.110:9901/tsfile/live/0002_4.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://119.166.53.110:9901/tsfile/live/0002_5.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://119.166.53.110:9901/tsfile/live/0002_6.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://119.166.53.110:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://119.166.53.110:9901/tsfile/live/0002_7.m3u8?key=txiptv&playlive=1&authid=0
CCTV7军事农业,http://119.166.53.110:9901/tsfile/live/0002_8.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://119.166.53.110:9901/tsfile/live/0002_9.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://119.166.53.110:9901/tsfile/live/0002_10.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://119.166.53.110:9901/tsfile/live/0002_11.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://119.166.53.110:9901/tsfile/live/0002_12.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://119.166.53.110:9901/tsfile/live/0002_13.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://119.166.53.110:9901/tsfile/live/0002_14.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://119.166.53.110:9901/tsfile/live/0002_15.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://119.166.53.110:9901/tsfile/live/0002_16.m3u8?key=txiptv&playlive=1&authid=0
BTV北京卫视,http://119.166.53.110:9901/tsfile/live/0002_61.m3u8?key=txiptv&playlive=1&authid=0
三沙卫视,http://119.166.53.110:9901/tsfile/live/0002_60.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://119.166.53.110:9901/tsfile/live/0002_31.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://119.166.53.110:9901/tsfile/live/0002_57.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://119.166.53.110:9901/tsfile/live/0002_20.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://119.166.53.110:9901/tsfile/live/0002_59.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://119.166.53.110:9901/tsfile/live/0002_44.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://119.166.53.110:9901/tsfile/live/0002_43.m3u8?key=txiptv&playlive=1&authid=0
农林卫视,http://119.166.53.110:9901/tsfile/live/0002_45.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://119.166.53.110:9901/tsfile/live/0002_22.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://119.166.53.110:9901/tsfile/live/0002_37.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://119.166.53.110:9901/tsfile/live/0002_32.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://119.166.53.110:9901/tsfile/live/0002_64.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://119.166.53.110:9901/tsfile/live/0002_39.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://119.166.53.110:9901/tsfile/live/0002_23.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://119.166.53.110:9901/tsfile/live/0002_62.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://119.166.53.110:9901/tsfile/live/0002_17.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://119.166.53.110:9901/tsfile/live/0002_56.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://119.166.53.110:9901/tsfile/live/0002_34.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://119.166.53.110:9901/tsfile/live/0002_26.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://119.166.53.110:9901/tsfile/live/0002_42.m3u8?key=txiptv&playlive=1&authid=0
旅游卫视,http://119.166.53.110:9901/tsfile/live/0002_36.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://119.166.53.110:9901/tsfile/live/0002_21.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://119.166.53.110:9901/tsfile/live/0002_29.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://119.166.53.110:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://119.166.53.110:9901/tsfile/live/0002_19.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://119.166.53.110:9901/tsfile/live/0002_58.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://119.166.53.110:9901/tsfile/live/0002_24.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://119.166.53.110:9901/tsfile/live/0002_25.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://119.166.53.110:9901/tsfile/live/0002_65.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://119.166.53.110:9901/tsfile/live/0002_18.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视,http://119.166.53.110:9901/tsfile/live/0002_38.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://119.166.53.110:9901/tsfile/live/0002_41.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://119.166.53.110:9901/tsfile/live/0002_33.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://119.166.53.110:9901/tsfile/live/0002_27.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://119.166.53.110:9901/tsfile/live/0002_67.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://119.166.53.110:9901/tsfile/live/0002_30.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://119.166.53.110:9901/tsfile/live/0002_35.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://119.166.53.110:9901/tsfile/live/0002_40.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://119.166.53.110:9901/tsfile/live/0002_28.m3u8?key=txiptv&playlive=1&authid=0
BTVKAKU少儿卡酷动画,http://119.166.53.110:9901/tsfile/live/0002_47.m3u8?key=txiptv&playlive=1&authid=0
CETV1中国教育1,http://119.166.53.110:9901/tsfile/live/0002_46.m3u8?key=txiptv&playlive=1&authid=0
CETV2,http://119.166.53.110:9901/tsfile/live/0002_51.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影,http://119.166.53.110:9901/tsfile/live/0002_68.m3u8?key=txiptv&playlive=1&authid=0
QTV1,http://119.166.53.110:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
QTV3,http://119.166.53.110:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
QTV4,http://119.166.53.110:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
QTV6,http://119.166.53.110:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
中学生,http://119.166.53.110:9901/tsfile/live/0002_66.m3u8?key=txiptv&playlive=1&authid=0
发现之旅,http://119.166.53.110:9901/tsfile/live/0002_63.m3u8?key=txiptv&playlive=1&authid=0
山东农科,http://119.166.53.110:9901/tsfile/live/0002_55.m3u8?key=txiptv&playlive=1&authid=0
山东少儿,http://119.166.53.110:9901/tsfile/live/0002_54.m3u8?key=txiptv&playlive=1&authid=0
山东居家购物,http://119.166.53.110:9901/tsfile/live/0002_52.m3u8?key=txiptv&playlive=1&authid=0
山东教育,http://119.166.53.110:9901/tsfile/live/0002_50.m3u8?key=txiptv&playlive=1&authid=0
山东新闻,http://119.166.53.110:9901/tsfile/live/0002_53.m3u8?key=txiptv&playlive=1&authid=0
山东综艺,http://119.166.53.110:9901/tsfile/live/0002_49.m3u8?key=txiptv&playlive=1&authid=0
海看教育,http://119.166.53.110:9901/tsfile/live/0002_69.m3u8?key=txiptv&playlive=1&authid=0
海看演艺,http://119.166.53.110:9901/tsfile/live/0002_70.m3u8?key=txiptv&playlive=1&authid=0
炫动卡通,http://119.166.53.110:9901/tsfile/live/0002_48.m3u8?key=txiptv&playlive=1&authid=0

集群服务器,#genre#
集群服务器-1/2026-07-20 23:08:49,https://2025.xn--jfx065ba424q.top/1.m3u8
集群服务器-2/2026-07-15 20:24:08,https://2025.xn--jfx065ba424q.top/1.m3u8
集群服务器-3/2026-07-20 18:52:02,https://2025.xn--jfx065ba424q.top/1.m3u8
集群服务器-4/2026-07-20 17:58:07,https://2025.xn--jfx065ba424q.top/1.m3u8
集群服务器-5/2026-07-20 21:42:01,https://2025.xn--jfx065ba424q.top/1.m3u8
集群服务器-6/2026-07-20 17:47:44,https://2025.xn--jfx065ba424q.top/1.m3u8
集群服务器-7/2026-07-20 23:20:33,https://2025.xn--jfx065ba424q.top/1.m3u8
集群服务器-8/2026-07-20 20:48:03,https://2025.xn--jfx065ba424q.top/1.m3u8
集群服务器-9/2026-07-20 18:02:29,https://2025.xn--jfx065ba424q.top/1.m3u8
集群服务器-10/2026-07-20 20:11:32,https://2025.xn--jfx065ba424q.top/1.m3u8
集群服务器-11/2026-07-20 21:51:49,https://2025.xn--jfx065ba424q.top/1.m3u8
集群服务器-12/2026-07-20 19:56:23,https://2025.xn--jfx065ba424q.top/1.m3u8

